Date,Open,High,Low,Close,SMA20,SMA50,RSI14,MACD,Signal,Equity
2024-09-12,51.13,51.59,51.04,51.55,51.24,51.16,54.83,-0.08,BUY,10000.00
2025-03-05,54.26,55.0,53.78,54.9,57.36,57.40,38.11,-0.84,SELL,10646.55
2025-04-04,46.91,46.945,45.31,45.47,51.63,55.03,24.66,-1.60,BUY,10646.55
2025-04-07,43.57,47.49,43.02,45.75,51.34,54.76,26.17,-1.88,BUY,10712.07
2025-04-08,47.62,48.0,44.3896,45.13,51.04,54.52,24.97,-2.12,BUY,10566.99
2025-05-13,56.22,57.3092,56.22,57.12,51.77,51.43,71.33,1.26,BUY,13372.65
2025-06-30,60.3,60.44,60.0193,60.38,58.45,56.18,70.79,0.96,SELL,14135.49
2025-07-25,61.98,62.2094,61.83,62.17,60.92,58.98,72.26,0.89,SELL,14135.49
2025-07-28,62.35,62.584,62.3325,62.47,61.04,59.08,74.15,0.92,SELL,14135.49
